,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
1436,p,f,y,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,g
1437,e,f,f,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,a,g
1438,e,x,s,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,s,g
1439,e,x,f,n,t,n,f,c,b,n,t,s,s,g,p,w,o,p,k,y,d
1440,e,x,s,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,k,a,g
1441,e,f,f,n,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,s,g
1442,e,f,f,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,s,g
1443,p,f,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,u
1444,p,f,y,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,v,g
1445,e,x,s,n,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,s,g
1446,e,f,f,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,s,g
1447,e,x,f,n,t,n,f,c,b,n,t,s,s,p,g,w,o,p,k,v,d
1448,e,f,s,g,f,n,f,w,b,k,t,f,s,w,w,w,o,e,n,s,g
1449,e,f,f,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,k,a,g
1450,p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,v,u
1451,e,x,f,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,a,g
1452,p,f,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,v,g
1453,e,x,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1454,e,f,f,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,s,g
1455,e,x,s,w,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,a,g
1456,e,x,f,n,t,n,f,c,b,n,t,s,s,p,p,w,o,p,n,y,d
1457,e,x,s,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
1458,p,f,s,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,s,u
1459,e,x,f,n,t,n,f,c,b,p,t,s,s,w,g,w,o,p,n,v,d
1460,e,x,s,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1461,e,f,s,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,s,g
1462,e,x,s,w,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
1463,e,x,f,n,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,s,g
1464,e,x,y,g,t,n,f,c,b,p,t,s,s,g,w,w,o,p,k,v,d
1465,e,x,f,n,t,n,f,c,b,n,t,s,s,g,g,w,o,p,n,y,d
1466,e,x,s,y,t,a,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
1467,e,f,f,g,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,a,g
1468,e,x,s,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,s,g
1469,e,x,y,e,t,n,f,c,b,u,t,s,s,g,w,w,o,p,n,y,d
1470,e,f,s,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
1471,p,f,s,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
1472,e,f,f,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,s,g
1473,e,x,f,g,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,a,g
1474,e,f,f,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,n,s,g
1475,e,f,s,n,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
1476,e,x,f,w,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,a,g
1477,p,f,y,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,s,g
1478,e,x,f,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,n,s,g
1479,e,f,s,n,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,a,g
1480,e,x,s,n,f,n,f,w,b,n,t,f,s,w,w,w,o,e,k,s,g
1481,e,x,f,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,s,g
1482,e,x,s,n,f,n,f,w,b,k,t,s,s,w,w,w,o,e,k,a,g
1483,e,f,y,y,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,y,g
1484,p,x,y,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
1485,e,x,f,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,a,g
1486,e,f,s,w,f,n,f,w,b,k,t,f,f,w,w,w,o,e,k,s,g
1487,e,x,s,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,s,g
1488,p,f,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,g
1489,e,f,f,g,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,s,g
1490,p,f,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,u
1491,e,f,s,n,f,n,f,w,b,n,t,f,s,w,w,w,o,e,k,s,g
1492,e,x,s,g,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,s,g
1493,e,x,f,g,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
1494,e,f,f,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,s,g
1495,e,f,s,g,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,s,g
1496,e,x,s,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,s,g
1497,e,x,f,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1498,e,x,f,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,s,g
1499,e,f,f,n,f,n,f,w,b,p,t,s,s,w,w,w,o,e,n,a,g
1500,e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
1501,e,f,f,g,f,n,f,w,b,k,t,s,f,w,w,w,o,e,n,s,g
1502,e,x,f,g,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,a,g
1503,e,f,f,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,a,g
1504,e,x,f,n,t,n,f,c,b,p,t,s,s,p,p,w,o,p,n,y,d
1505,p,f,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,s,u
1506,e,x,f,n,t,n,f,c,b,p,t,s,s,p,g,w,o,p,n,y,d
1507,e,x,f,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,a,g
1508,e,x,f,n,t,n,f,c,b,p,t,s,s,w,p,w,o,p,k,y,d
1509,e,x,f,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,a,g
1510,e,f,s,g,f,n,f,w,b,k,t,s,s,w,w,w,o,e,k,s,g
1511,e,f,s,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,a,g
1512,e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,s,m
1513,e,x,f,w,t,a,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
1514,e,f,f,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,a,g
1515,e,f,f,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,a,g
1516,e,f,f,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,s,g
1517,e,b,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
1518,e,x,f,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,s,g
1519,e,x,y,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,s,g
1520,e,f,s,w,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,s,g
1521,e,x,s,w,f,n,f,w,b,k,t,s,s,w,w,w,o,e,n,a,g
1522,e,x,f,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,s,g
1523,e,x,s,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
1524,e,x,s,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,s,g
1525,e,x,y,n,t,n,f,c,b,w,t,s,s,w,w,w,o,p,n,y,d
1526,e,f,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1527,e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
1528,e,x,s,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1529,p,f,y,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,s,u
1530,e,f,s,w,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,s,g
1531,p,f,s,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,s,u
1532,e,f,s,g,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,s,g
1533,e,f,f,g,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,s,g
1534,p,x,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,g
1535,e,x,s,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
1536,p,x,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,u
1537,e,x,s,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,s,g
1538,e,f,s,w,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,s,g
1539,p,f,y,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,v,g
1540,e,x,f,w,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
1541,e,x,s,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,a,g
1542,e,x,f,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,s,g
1543,e,x,f,w,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1544,e,x,y,e,t,n,f,c,b,u,t,s,s,g,g,w,o,p,k,y,d
1545,p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,u
1546,e,f,f,g,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,s,g
1547,e,x,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,k,y,g
1548,e,x,f,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,a,g
1549,e,f,f,n,f,n,f,w,b,k,t,f,f,w,w,w,o,e,k,a,g
1550,e,b,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
1551,e,f,s,g,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1552,e,f,f,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1553,e,f,f,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,a,g
1554,p,f,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,s,u
1555,e,x,s,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,a,g
1556,e,b,y,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
1557,e,f,s,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,a,g
1558,e,f,s,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,s,g
1559,e,x,f,g,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,a,g
1560,e,f,s,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,s,g
1561,e,x,f,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1562,e,x,f,n,t,n,f,c,b,p,t,s,s,p,g,w,o,p,n,v,d
1563,e,b,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
1564,e,x,f,g,t,n,f,c,b,n,t,s,s,g,w,w,o,p,n,v,d
1565,p,f,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,s,g
1566,e,x,s,w,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,a,g
1567,p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,u
1568,e,f,s,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
1569,e,f,f,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1570,e,x,f,w,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1571,e,x,f,n,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,a,g
1572,e,f,s,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,s,g
1573,e,x,s,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
1574,e,f,s,w,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1575,e,x,s,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,s,g
1576,p,x,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,v,g
1577,e,f,f,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,a,g
1578,p,f,y,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,s,g
1579,e,f,f,w,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
1580,e,x,f,n,t,n,f,c,b,p,t,s,s,p,w,w,o,p,k,v,d
1581,e,x,f,g,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,s,g
1582,p,f,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,v,u
1583,e,f,s,g,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,s,g
1584,p,x,s,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,v,u
1585,e,x,f,n,t,n,f,c,b,p,t,s,s,g,g,w,o,p,n,v,d
1586,e,x,f,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,n,s,g
1587,e,x,y,y,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,s,p
1588,e,f,f,w,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,s,g
1589,e,f,s,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,a,g
1590,e,x,f,g,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,s,g
1591,e,f,f,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,s,g
1592,e,f,f,w,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
1593,e,x,f,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1594,e,f,f,g,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,a,g
1595,e,x,f,g,t,n,f,c,b,w,t,s,s,w,w,w,o,p,n,v,d
1596,e,x,s,g,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1597,e,f,s,g,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,s,g
1598,e,x,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,s,g
1599,e,x,y,g,t,n,f,c,b,n,t,s,s,p,g,w,o,p,k,y,d
1600,e,f,s,g,f,n,f,w,b,k,t,f,f,w,w,w,o,e,k,a,g
1601,e,f,f,w,f,n,f,w,b,k,t,s,f,w,w,w,o,e,n,s,g
1602,e,f,s,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,a,g
1603,e,f,f,w,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,s,g
1604,e,f,f,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,a,g
1605,e,f,s,g,f,n,f,w,b,k,t,s,s,w,w,w,o,e,k,a,g
1606,e,x,s,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,s,g
1607,e,x,f,n,t,n,f,c,b,p,t,s,s,w,w,w,o,p,n,y,d
1608,e,x,s,n,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,s,g
1609,e,x,f,n,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,a,g
1610,e,f,s,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,a,g
1611,e,x,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,k,y,u
1612,p,f,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,s,u
1613,p,f,s,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,v,g
1614,e,x,f,n,t,n,f,c,b,u,t,s,s,w,g,w,o,p,k,v,d
1615,e,x,s,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,a,g
1616,e,f,f,g,f,n,f,w,b,k,t,s,s,w,w,w,o,e,n,a,g
1617,e,x,s,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,s,g
1618,e,x,f,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,s,g
1619,e,x,s,g,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,s,g
1620,e,f,f,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1621,e,f,s,n,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,s,g
1622,e,f,s,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,a,g
1623,e,x,f,e,t,n,f,c,b,n,t,s,s,p,p,w,o,p,k,v,d
1624,p,f,y,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,v,u
1625,e,x,f,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
1626,e,x,f,n,t,n,f,c,b,n,t,s,s,w,g,w,o,p,n,v,d
1627,p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,s,u
1628,p,f,s,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,g
1629,p,f,s,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,s,u
1630,e,f,f,w,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,a,g
1631,e,f,s,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
1632,e,f,f,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,a,g
1633,e,x,s,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,a,g
1634,e,f,s,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1635,p,f,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,v,g
1636,p,f,s,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,g
1637,e,f,s,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,a,g
1638,e,x,s,n,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,a,g
1639,e,x,s,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,s,g
1640,e,x,f,n,t,n,f,c,b,w,t,s,s,w,g,w,o,p,k,v,d
1641,e,x,f,n,t,n,f,c,b,n,t,s,s,g,w,w,o,p,n,v,d
1642,e,f,f,w,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1643,e,f,f,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,s,g
1644,e,x,f,w,f,n,f,w,b,k,t,f,f,w,w,w,o,e,k,a,g
1645,e,x,s,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
1646,e,f,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,a,g
1647,e,x,s,w,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,s,g
1648,e,x,f,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,s,g
1649,e,x,f,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,n,a,g
1650,e,x,s,w,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,s,g
1651,e,x,s,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,s,g
1652,e,x,s,g,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
1653,e,x,s,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,s,g
1654,e,f,s,w,f,n,f,w,b,p,t,s,s,w,w,w,o,e,n,s,g
1655,e,x,s,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1656,e,f,f,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,n,s,g
1657,e,f,f,w,f,n,f,w,b,h,t,s,s,w,w,w,o,e,k,s,g
1658,e,x,f,w,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,a,g
1659,e,f,f,g,f,n,f,w,b,h,t,f,s,w,w,w,o,e,k,s,g
1660,e,x,f,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,a,g
1661,e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
1662,e,x,s,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,n,g
1663,e,x,s,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,a,g
1664,p,x,y,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,g
1665,e,x,f,w,f,n,f,w,b,k,t,s,f,w,w,w,o,e,n,s,g
1666,p,x,s,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,s,u
1667,e,x,y,g,t,n,f,c,b,n,t,s,s,p,g,w,o,p,n,v,d
1668,p,f,s,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,v,u
1669,e,x,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,s,g
1670,e,x,y,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
1671,e,f,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,n,y,p
1672,e,x,s,w,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,s,g
1673,e,f,s,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,s,g
1674,e,x,s,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,a,g
1675,e,x,s,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,k,a,g
1676,e,f,s,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,s,g
1677,e,f,s,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
1678,e,x,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1679,e,b,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,g
1680,e,x,s,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,s,g
1681,e,x,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
1682,p,f,y,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,g
1683,e,f,s,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,s,g
1684,e,f,s,n,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,s,g
1685,e,f,s,g,f,n,f,w,b,n,t,s,s,w,w,w,o,e,n,s,g
1686,e,f,f,g,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
1687,e,x,y,n,t,n,f,c,b,p,t,s,s,g,w,w,o,p,n,y,d
1688,e,x,f,n,t,n,f,c,b,n,t,s,s,g,g,w,o,p,k,y,d
1689,e,x,y,y,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,y,p
1690,e,x,f,g,t,n,f,c,b,w,t,s,s,p,p,w,o,p,k,y,d
1691,e,f,f,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,a,g
1692,e,f,s,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,k,s,g
1693,e,f,s,w,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
1694,e,x,f,g,f,n,f,w,b,k,t,f,s,w,w,w,o,e,n,a,g
1695,e,f,s,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1696,e,f,f,g,f,n,f,w,b,n,t,f,s,w,w,w,o,e,n,a,g
1697,e,x,f,g,f,n,f,w,b,k,t,s,s,w,w,w,o,e,n,a,g
1698,e,x,s,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,n,a,g
1699,e,x,f,n,t,n,f,c,b,w,t,s,s,w,g,w,o,p,k,y,d
1700,e,f,s,w,f,n,f,w,b,k,t,s,s,w,w,w,o,e,n,s,g
1701,e,f,f,n,f,n,f,w,b,n,t,f,s,w,w,w,o,e,k,s,g
1702,p,f,y,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,s,g
1703,e,x,f,n,t,n,f,c,b,n,t,s,s,p,w,w,o,p,k,y,d
1704,e,x,f,n,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,s,g
1705,e,f,f,w,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,s,g
1706,p,f,y,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,v,u
1707,e,f,f,g,f,n,f,w,b,k,t,s,s,w,w,w,o,e,k,s,g
1708,e,x,f,g,t,n,f,c,b,n,t,s,s,w,w,w,o,p,k,v,d
1709,e,x,f,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
1710,e,x,f,g,f,n,f,w,b,h,t,f,f,w,w,w,o,e,k,s,g
1711,e,x,f,n,t,n,f,c,b,w,t,s,s,g,p,w,o,p,n,v,d
1712,e,x,s,g,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,a,g
1713,e,f,f,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,n,a,g
1714,e,x,f,g,t,n,f,c,b,u,t,s,s,p,p,w,o,p,k,y,d
1715,e,x,y,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
1716,e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,n,m
1717,e,f,s,g,f,n,f,w,b,p,t,f,s,w,w,w,o,e,n,s,g
1718,e,f,s,w,f,n,f,w,b,k,t,s,s,w,w,w,o,e,k,a,g
1719,e,f,s,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
1720,e,f,s,w,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1721,e,x,f,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,a,g
1722,e,x,s,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,s,g
1723,e,b,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
1724,p,f,y,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,g
1725,e,x,s,n,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,a,g
1726,e,f,s,n,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,s,g
1727,e,x,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,k,s,g
1728,e,x,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,n,a,g
1729,e,f,s,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,n,a,g
1730,p,x,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
1731,e,f,s,g,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1732,e,x,f,w,f,n,f,w,b,p,t,f,s,w,w,w,o,e,n,s,g
1733,p,f,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,v,g
1734,e,x,f,n,f,n,f,w,b,p,t,s,s,w,w,w,o,e,n,a,g
1735,e,x,s,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,a,g
1736,e,x,f,n,t,n,f,c,b,u,t,s,s,g,p,w,o,p,k,v,d
1737,e,f,s,w,f,n,f,w,b,p,t,f,s,w,w,w,o,e,k,s,g
1738,p,f,s,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,v,u
1739,e,x,f,w,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,a,g
1740,e,f,f,n,f,n,f,w,b,h,t,s,s,w,w,w,o,e,n,s,g
1741,e,f,s,g,f,n,f,w,b,p,t,f,f,w,w,w,o,e,n,s,g
1742,e,x,f,w,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,a,g
1743,e,f,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,y,g
